id.orig_p,id.resp_h,missed_bytes,resp_bytes,resp_pkts,id.resp_p,conn_state,orig_pkts,proto,id.orig_h,duration,orig_bytes,proto_enc,ai_label,ai_anomalie,ai_score
56667,192.168.56.106,0,0.0,1,42477,REJ,1,tcp,192.168.56.107,8.20159912109375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,59589,REJ,1,tcp,192.168.56.107,8.893013000488281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2452,REJ,1,tcp,192.168.56.107,0.0001149177551269,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46770,REJ,1,tcp,192.168.56.107,0.0001029968261718,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13643,REJ,1,tcp,192.168.56.107,0.0005731582641601,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,62081,REJ,1,tcp,192.168.56.107,0.0005180835723876,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,4299,REJ,1,tcp,192.168.56.107,0.0005080699920654,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,5432,RSTO,2,tcp,192.168.56.107,0.000601053237915,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42326,REJ,1,tcp,192.168.56.107,0.0003669261932373,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,22590,REJ,1,tcp,192.168.56.107,0.0004370212554931,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,320,REJ,1,tcp,192.168.56.107,0.0004868507385253,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2007,REJ,1,tcp,192.168.56.107,0.0005228519439697,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61458,REJ,1,tcp,192.168.56.107,0.0005328655242919,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16482,REJ,1,tcp,192.168.56.107,0.0004258155822753,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2888,REJ,1,tcp,192.168.56.107,0.0004758834838867,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53698,REJ,1,tcp,192.168.56.107,0.0003538131713867,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,24270,REJ,1,tcp,192.168.56.107,0.0002191066741943,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,11005,REJ,1,tcp,192.168.56.107,0.0002610683441162,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21334,REJ,1,tcp,192.168.56.107,0.000119924545288,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,24043,REJ,1,tcp,192.168.56.107,0.0001769065856933,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34970,REJ,1,tcp,192.168.56.107,0.0001649856567382,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21381,REJ,1,tcp,192.168.56.107,0.0001320838928222,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26270,REJ,1,tcp,192.168.56.107,0.0003070831298828,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57241,REJ,1,tcp,192.168.56.107,0.0001218318939208,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37592,REJ,1,tcp,192.168.56.107,8.320808410644531e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57683,REJ,1,tcp,192.168.56.107,7.200241088867188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30218,REJ,1,tcp,192.168.56.107,9.393692016601562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,60869,REJ,1,tcp,192.168.56.107,6.198883056640625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,7617,REJ,1,tcp,192.168.56.107,0.000148057937622,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,35048,REJ,1,tcp,192.168.56.107,7.009506225585938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26220,REJ,1,tcp,192.168.56.107,0.0001361370086669,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,54437,REJ,1,tcp,192.168.56.107,8.106231689453125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,4515,REJ,1,tcp,192.168.56.107,7.081031799316406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31169,REJ,1,tcp,192.168.56.107,8.392333984375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27426,REJ,1,tcp,192.168.56.107,0.0001277923583984,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47171,REJ,1,tcp,192.168.56.107,0.0002360343933105,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21380,REJ,1,tcp,192.168.56.107,0.0002539157867431,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,5787,REJ,1,tcp,192.168.56.107,0.0002980232238769,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,4027,REJ,1,tcp,192.168.56.107,0.0004239082336425,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58761,REJ,1,tcp,192.168.56.107,0.0003609657287597,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45771,REJ,1,tcp,192.168.56.107,0.000385046005249,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53482,REJ,1,tcp,192.168.56.107,0.000370979309082,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,43332,REJ,1,tcp,192.168.56.107,0.0001640319824218,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34003,REJ,1,tcp,192.168.56.107,0.0001800060272216,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30741,REJ,1,tcp,192.168.56.107,0.000166893005371,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,19742,REJ,1,tcp,192.168.56.107,0.0001850128173828,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53737,REJ,1,tcp,192.168.56.107,8.20159912109375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27984,REJ,1,tcp,192.168.56.107,0.0001509189605712,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39893,REJ,1,tcp,192.168.56.107,0.0001020431518554,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,52813,REJ,1,tcp,192.168.56.107,0.0001640319824218,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,8350,REJ,1,tcp,192.168.56.107,8.988380432128906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,20357,REJ,1,tcp,192.168.56.107,0.0001068115234375,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61238,REJ,1,tcp,192.168.56.107,0.0001380443572998,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47579,REJ,1,tcp,192.168.56.107,0.0001509189605712,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34316,REJ,1,tcp,192.168.56.107,9.202957153320312e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,811,REJ,1,tcp,192.168.56.107,8.702278137207031e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,10355,REJ,1,tcp,192.168.56.107,0.0001239776611328,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,19876,REJ,1,tcp,192.168.56.107,0.0001399517059326,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64195,REJ,1,tcp,192.168.56.107,0.0001299381256103,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46653,REJ,1,tcp,192.168.56.107,0.0001189708709716,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27106,REJ,1,tcp,192.168.56.107,0.0001308917999267,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21029,REJ,1,tcp,192.168.56.107,0.000119924545288,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47343,REJ,1,tcp,192.168.56.107,0.0001039505004882,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,18039,REJ,1,tcp,192.168.56.107,8.0108642578125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40952,REJ,1,tcp,192.168.56.107,9.393692016601562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13447,REJ,1,tcp,192.168.56.107,9.107589721679688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,60199,REJ,1,tcp,192.168.56.107,8.797645568847656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64394,REJ,1,tcp,192.168.56.107,7.891654968261719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13831,REJ,1,tcp,192.168.56.107,0.0001280307769775,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25520,REJ,1,tcp,192.168.56.107,0.0001039505004882,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,28631,REJ,1,tcp,192.168.56.107,9.107589721679688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,56001,REJ,1,tcp,192.168.56.107,0.000133991241455,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44868,REJ,1,tcp,192.168.56.107,0.0001239776611328,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,65335,REJ,1,tcp,192.168.56.107,0.0001051425933837,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53795,REJ,1,tcp,192.168.56.107,0.0001070499420166,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30667,REJ,1,tcp,192.168.56.107,0.0001521110534667,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,50469,REJ,1,tcp,192.168.56.107,9.608268737792967e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,55157,REJ,1,tcp,192.168.56.107,0.0001358985900878,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61733,REJ,1,tcp,192.168.56.107,0.0001459121704101,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16149,REJ,1,tcp,192.168.56.107,0.0001358985900878,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,6452,REJ,1,tcp,192.168.56.107,0.0001468658447265,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2720,REJ,1,tcp,192.168.56.107,8.106231689453125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17914,REJ,1,tcp,192.168.56.107,0.0001130104064941,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39781,REJ,1,tcp,192.168.56.107,0.0001180171966552,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,32768,REJ,1,tcp,192.168.56.107,0.0001289844512939,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37567,REJ,1,tcp,192.168.56.107,0.0001139640808105,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,52006,REJ,1,tcp,192.168.56.107,0.0001330375671386,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30592,REJ,1,tcp,192.168.56.107,0.0001070499420166,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64983,REJ,1,tcp,192.168.56.107,7.200241088867188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,56339,REJ,1,tcp,192.168.56.107,0.0001099109649658,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,810,REJ,1,tcp,192.168.56.107,7.891654968261719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38565,REJ,1,tcp,192.168.56.107,0.000119924545288,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,15975,REJ,1,tcp,192.168.56.107,5.412101745605469e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57352,REJ,1,tcp,192.168.56.107,0.000101089477539,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33061,REJ,1,tcp,192.168.56.107,9.107589721679688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39795,REJ,1,tcp,192.168.56.107,0.0001440048217773,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,43579,REJ,1,tcp,192.168.56.107,6.103515625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39505,REJ,1,tcp,192.168.56.107,7.390975952148438e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40981,REJ,1,tcp,192.168.56.107,8.797645568847656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47882,REJ,1,tcp,192.168.56.107,7.987022399902344e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38125,REJ,1,tcp,192.168.56.107,4.410743713378906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25988,REJ,1,tcp,192.168.56.107,8.797645568847656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,3101,REJ,1,tcp,192.168.56.107,8.20159912109375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,8624,REJ,1,tcp,192.168.56.107,7.009506225585938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39664,REJ,1,tcp,192.168.56.107,7.891654968261719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2372,REJ,1,tcp,192.168.56.107,6.794929504394531e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53821,REJ,1,tcp,192.168.56.107,6.389617919921875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,5262,REJ,1,tcp,192.168.56.107,0.0001099109649658,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,50080,REJ,1,tcp,192.168.56.107,0.0001060962677001,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,51622,REJ,1,tcp,192.168.56.107,0.0001180171966552,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38823,REJ,1,tcp,192.168.56.107,7.510185241699219e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,54644,REJ,1,tcp,192.168.56.107,0.0001180171966552,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30757,REJ,1,tcp,192.168.56.107,6.318092346191406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46975,REJ,1,tcp,192.168.56.107,0.0001089572906494,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,41803,REJ,1,tcp,192.168.56.107,0.0001530647277832,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,6417,REJ,1,tcp,192.168.56.107,0.0001089572906494,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,9672,REJ,1,tcp,192.168.56.107,0.0001440048217773,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45575,REJ,1,tcp,192.168.56.107,0.0001389980316162,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33960,REJ,1,tcp,192.168.56.107,0.0001029968261718,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31258,REJ,1,tcp,192.168.56.107,9.79900360107422e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34381,REJ,1,tcp,192.168.56.107,9.012222290039062e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,51741,REJ,1,tcp,192.168.56.107,7.796287536621094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25662,REJ,1,tcp,192.168.56.107,4.506111145019531e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58563,REJ,1,tcp,192.168.56.107,0.000101089477539,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2609,REJ,1,tcp,192.168.56.107,5.412101745605469e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25962,REJ,1,tcp,192.168.56.107,9.393692016601562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53288,REJ,1,tcp,192.168.56.107,6.699562072753906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48800,REJ,1,tcp,192.168.56.107,5.793571472167969e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38894,REJ,1,tcp,192.168.56.107,3.600120544433594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42919,REJ,1,tcp,192.168.56.107,2.9087066650390625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,512,RSTO,2,tcp,192.168.56.107,8.606910705566406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,400,REJ,1,tcp,192.168.56.107,5.4836273193359375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,24090,REJ,1,tcp,192.168.56.107,0.0001089572906494,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,20616,REJ,1,tcp,192.168.56.107,4.57763671875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57590,REJ,1,tcp,192.168.56.107,0.0001211166381835,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33804,REJ,1,tcp,192.168.56.107,6.890296936035156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39534,REJ,1,tcp,192.168.56.107,9.393692016601562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40020,REJ,1,tcp,192.168.56.107,0.0001108646392822,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48594,REJ,1,tcp,192.168.56.107,9.989738464355467e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27714,REJ,1,tcp,192.168.56.107,6.008148193359375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,28613,REJ,1,tcp,192.168.56.107,8.487701416015625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31436,REJ,1,tcp,192.168.56.107,7.796287536621094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45579,REJ,1,tcp,192.168.56.107,6.508827209472656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,3481,REJ,1,tcp,192.168.56.107,7.390975952148438e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,60302,REJ,1,tcp,192.168.56.107,6.103515625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,11655,REJ,1,tcp,192.168.56.107,5.292892456054688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,56754,REJ,1,tcp,192.168.56.107,0.0001370906829833,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,50691,REJ,1,tcp,192.168.56.107,9.894371032714844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25816,REJ,1,tcp,192.168.56.107,0.0001599788665771,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17229,REJ,1,tcp,192.168.56.107,0.0001299381256103,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17532,REJ,1,tcp,192.168.56.107,0.0001699924468994,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16173,REJ,1,tcp,192.168.56.107,0.0001239776611328,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44509,REJ,1,tcp,192.168.56.107,0.0001740455627441,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57209,REJ,1,tcp,192.168.56.107,9.322166442871094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,49052,REJ,1,tcp,192.168.56.107,0.0002059936523437,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42013,REJ,1,tcp,192.168.56.107,8.511543273925781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48731,REJ,1,tcp,192.168.56.107,7.510185241699219e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30366,REJ,1,tcp,192.168.56.107,6.29425048828125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,65339,REJ,1,tcp,192.168.56.107,5.507469177246094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48457,REJ,1,tcp,192.168.56.107,0.0001020431518554,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,62900,REJ,1,tcp,192.168.56.107,0.0001111030578613,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38893,REJ,1,tcp,192.168.56.107,4.410743713378906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,63169,REJ,1,tcp,192.168.56.107,5.197525024414063e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,28684,REJ,1,tcp,192.168.56.107,6.008148193359375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,59595,REJ,1,tcp,192.168.56.107,5.292892456054688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,35103,REJ,1,tcp,192.168.56.107,9.202957153320312e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,11003,REJ,1,tcp,192.168.56.107,6.103515625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,1832,REJ,1,tcp,192.168.56.107,0.0001070499420166,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,18024,REJ,1,tcp,192.168.56.107,6.508827209472656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,280,REJ,1,tcp,192.168.56.107,7.605552673339844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57156,REJ,1,tcp,192.168.56.107,3.218650817871094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,63736,REJ,1,tcp,192.168.56.107,7.295608520507812e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38308,REJ,1,tcp,192.168.56.107,8.0108642578125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16867,REJ,1,tcp,192.168.56.107,6.604194641113281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,62314,REJ,1,tcp,192.168.56.107,6.29425048828125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,9227,REJ,1,tcp,192.168.56.107,6.985664367675781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26923,REJ,1,tcp,192.168.56.107,6.604194641113281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13795,REJ,1,tcp,192.168.56.107,7.510185241699219e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,36280,REJ,1,tcp,192.168.56.107,3.504753112792969e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46598,REJ,1,tcp,192.168.56.107,7.081031799316406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,184,REJ,1,tcp,192.168.56.107,6.389617919921875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44143,REJ,1,tcp,192.168.56.107,6.985664367675781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,8764,REJ,1,tcp,192.168.56.107,8.797645568847656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,14050,REJ,1,tcp,192.168.56.107,9.703636169433594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33164,REJ,1,tcp,192.168.56.107,5.507469177246094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46930,REJ,1,tcp,192.168.56.107,8.487701416015625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,29810,REJ,1,tcp,192.168.56.107,7.486343383789062e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33078,REJ,1,tcp,192.168.56.107,5.3882598876953125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13849,REJ,1,tcp,192.168.56.107,8.296966552734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,8164,REJ,1,tcp,192.168.56.107,7.700920104980469e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31634,REJ,1,tcp,192.168.56.107,0.0001149177551269,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61926,REJ,1,tcp,192.168.56.107,5.5789947509765625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37667,REJ,1,tcp,192.168.56.107,8.678436279296875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16288,REJ,1,tcp,192.168.56.107,7.891654968261719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42415,REJ,1,tcp,192.168.56.107,0.0001218318939208,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38455,REJ,1,tcp,192.168.56.107,0.000112771987915,0.0,1,ANOMALIE,True,0.9425
